Date,Index_Close,Index_return
16-04-2020,8992.799805,0.007562771
17-04-2020,9266.75,0.030463282
20-04-2020,9261.849609,-0.000528814
21-04-2020,8981.450195,-0.030274667
22-04-2020,9187.299805,0.022919418
23-04-2020,9313.900391,0.013779956
24-04-2020,9154.400391,-0.017124942
27-04-2020,9282.299805,0.013971359
28-04-2020,9380.900391,0.010622431
29-04-2020,9553.349609,0.018383014
30-04-2020,9859.900391,0.032088303
04-05-2020,9293.5,-0.057444839
05-05-2020,9205.599609,-0.009458266
06-05-2020,9270.900391,0.007093593
07-05-2020,9199.049805,-0.00775012
08-05-2020,9251.5,0.005701697
11-05-2020,9239.200195,-0.001329493
12-05-2020,9196.549805,-0.004616243
13-05-2020,9383.549805,0.020333713
14-05-2020,9142.75,-0.025661909
15-05-2020,9136.849609,-0.000645363
18-05-2020,8823.25,-0.03432251
19-05-2020,8879.099609,0.006329823
20-05-2020,9066.549805,0.021111397
21-05-2020,9106.25,0.004378754
22-05-2020,9039.25,-0.007357584
26-05-2020,9029.049805,-0.001128434
27-05-2020,9314.950195,0.031664505
28-05-2020,9490.099609,0.018803044
29-05-2020,9580.299805,0.009504663
01-06-2020,9826.150391,0.025662097
02-06-2020,9979.099609,0.015565528
03-06-2020,10061.5498,0.008262288
04-06-2020,10029.09961,-0.003225169
05-06-2020,10142.15039,0.011272276
08-06-2020,10167.4502,0.002494521
09-06-2020,10046.65039,-0.011881032
10-06-2020,10116.15039,0.006917729
11-06-2020,9902,-0.021169158
12-06-2020,9972.900391,0.007160209
15-06-2020,9813.700195,-0.015963279
16-06-2020,9914,0.010220386
17-06-2020,9881.150391,-0.003313457
18-06-2020,10091.65039,0.021303188
19-06-2020,10244.40039,0.015136275
22-06-2020,10311.2002,0.006520616
23-06-2020,10471,0.015497692
24-06-2020,10305.2998,-0.015824677
25-06-2020,10288.90039,-0.001591357
26-06-2020,10383,0.00914574
29-06-2020,10312.40039,-0.006799539
30-06-2020,10302.09961,-0.000998873
01-07-2020,10430.0498,0.012419817
02-07-2020,10551.7002,0.011663453
03-07-2020,10607.34961,0.005273976
06-07-2020,10763.65039,0.01473514
07-07-2020,10799.65039,0.00334459
08-07-2020,10705.75,-0.008694762
09-07-2020,10813.4502,0.010060033
10-07-2020,10768.0498,-0.004198511
13-07-2020,10802.7002,0.003217889
14-07-2020,10607.34961,-0.018083496
15-07-2020,10618.2002,0.001022931
16-07-2020,10739.9502,0.011466162
17-07-2020,10901.7002,0.015060591
20-07-2020,11022.2002,0.011053322
21-07-2020,11162.25,0.012706157
22-07-2020,11132.59961,-0.002656309
23-07-2020,11215.4502,0.00744216
24-07-2020,11194.15039,-0.001899148
27-07-2020,11131.7998,-0.005569926
28-07-2020,11300.5498,0.015159274
29-07-2020,11202.84961,-0.008645614
30-07-2020,11102.15039,-0.008988715
31-07-2020,11073.4502,-0.002585102
03-08-2020,10891.59961,-0.016422216
04-08-2020,11095.25,0.018697932
05-08-2020,11101.65039,0.000576859
06-08-2020,11200.15039,0.008872555
07-08-2020,11214.0498,0.001241002
10-08-2020,11270.15039,0.005002705
11-08-2020,11322.5,0.004644979
12-08-2020,11308.40039,-0.001245274
13-08-2020,11300.4502,-0.000703034
14-08-2020,11178.40039,-0.010800437
17-08-2020,11247.09961,0.006145711
18-08-2020,11385.34961,0.012292058
19-08-2020,11408.40039,0.0020246
20-08-2020,11312.2002,-0.0084324
21-08-2020,11371.59961,0.005250916
24-08-2020,11466.4502,0.008341006
25-08-2020,11472.25,0.000505806
26-08-2020,11549.59961,0.006742323
27-08-2020,11559.25,0.000835561
28-08-2020,11647.59961,0.007643196
31-08-2020,11387.5,-0.022330748
01-09-2020,11470.25,0.00726674
02-09-2020,11535,0.005645038
03-09-2020,11527.4502,-0.000654513
04-09-2020,11333.84961,-0.016794745
07-09-2020,11355.0498,0.00187052
08-09-2020,11317.34961,-0.003320126
09-09-2020,11278,-0.003476928
10-09-2020,11449.25,0.01518443
11-09-2020,11464.4502,0.001327615
14-09-2020,11440.0498,-0.002128352
15-09-2020,11521.7998,0.007145948
16-09-2020,11604.5498,0.007182038
17-09-2020,11516.09961,-0.007622027
18-09-2020,11504.9502,-0.000968159
21-09-2020,11250.5498,-0.022112255
22-09-2020,11153.65039,-0.00861286
23-09-2020,11131.84961,-0.001954587
